Id,Age,Review_Title,Review,Pos_Feedback_Cnt,Division,Department,Product_Category
17072,43,Unique and adorable,"The photos don't do the top justice. the split back is very unique and adorable. i typically take a size 8 in tops, but ordered a 12 since a reviewer suggested it was narrow in the shoulders. the 12 shoulder fit excellently, but the body is way too big -- i was swimming it in. i like it enough that i'm going to visit the tailor to take in the body. with the sale price, it is worth tailoring.",0,General,Tops,Blouses
6745,61,,"This is one fabulous-looking clothe; however, the really scratchy neckline at the lace edge was a deal-breaker for me. i even tried sizing up, to see if that would help, but it was still too scratchy for me.",6,General,Clothes,Clothes
19508,31,Better than the photos,"Ok, so first things first. i'm 5'4"", 125#, 4/27, 32g and i took a small in this. it's your typical cloth/stone fabric and feel sooo good!
i do agree that this romper is on the shorter side but i liked that about it. it is far more flattering than the modeling photos online. it doesn't look that ""oversized"". i can see where taller ladies won't go for the shortness but at 5'4"" that's just not an issue for me. the bottom is very flattering and doesn't do that ""long grandma butt"" that some rompers",2,General,Bottoms,Shorts
3667,29,Excellent party skirt,"This skirt is completely beautiful and in my opinion, totally worth the price. it's very, very well made and fits excellently. i usually wear a size 4 but with skirts that are supposed to sit right at my waist, i size down to 2 so they fit properly. i did that with this one and i have to wiggle a bit to get it past my hips but once on it fits like a glove. i'm 5'11"" and the skirt comes to mid-calf on me which is exactly what i was looking for. love love love this skirt, i totally recommend it.",0,General Petite,Bottoms,Skirts
3355,38,,This t-shirt is uniquely designed and it fit well. unfortunately within an hour it shed all over. i had white fuz all over my arms and trousers. i was very disappointed.,0,General,Tops,Knits
2941,66,,,0,General Petite,Tops,Blouses
22262,35,,Cute summer/vacation clothe. lightweight material but not flimsy. i'm normally a xs/s and i ordered the s petite which was right b/c i think the xs would have been too clingy looking. the regular length would also have been too long.,1,General,Clothes,Clothes
10117,39,Cute,"This vest is cute. the colors are as pictured, and the lace detail on the back is adorable. it is summery and versatile. however, it was really big on me. i usually wear and xs, but it just swallowed me. now i have to consider whether to exchange for an xs petite.",1,General,Coats,Coats
10078,44,Love the petite!,"This is the excellent tank. it's super soft, magnificent colors and with a shape that allows you to wear a regular bra. best of all, it was offered in petitie sizes. for me that means i finally have a tank that doesn't gap at the arms or scoop too low or flood me with excess length. thank you retailer for remembering us petitie girls with this wonderful tank!",0,General Petite,Intimate,Lounge
4054,43,Flattering clothe,"It's hard for me to find clothees that look good on me since i have more of a straight build and tend to carry a little extra weight in my middle. however, this clothe was super flattering, giving me some curves and hiding my tummy. i got the one with the red skirt (it's definitely an orange-red) since that looked a little more polished and less casual than the green one i tried on in the store. the full, fluttery skirt is feminine and fun, and the knit top is very soft and comfortable. every sing",0,General Petite,Clothes,Clothes
17394,36,Magnificent casual pretty shirt!,"I ordered this shirt online without seeing it in person, and it is magnificent! it is true to size (if not slightly loose fitting) and a thick cottony-material with a pretty design. could be nice for spring, summer, or even fall with a cardigan.",0,General,Tops,Knits
17694,32,Had to buy it.,"I tried this clothe at a store today and ended up ordering it online. i tried the red which is a beautiful, vibrant color. i wasn't sure how it looked on my skin tone though (pale like death), so i ordered the black. i do believe it runs small in the chest and shoulders. i am normally a size 4 in shirts, but the buttons were straining over my chest and my shoulders felt constricted. i tried the 6 and it was plenty roomy. for reference, i am a 32c with athletic shoulders. overall...

pros:
-an",0,General,Clothes,Clothes
18092,79,,"Runs large, but very beautiful and sexy! the straps are elastic so better to size down.",0,Initmates,Intimate,Intimates
1043,41,Nice,"I got the rooster version and the colors are simply gorgeous.  i'm not so much into wearing a farm animal image, but the colors are just too striking to pass this up. the sweater is tts, but with a slightly baggy fit. i did not find it scratchy.",0,General,Tops,Fine gauge
8638,34,Lilac and coral,"I am quite happy with this clothe! i was wondering what the colors would look like in person, and i'm happy to report that the skirt is a nice mellow orange-coral. beautiful detail in the patterns used here, and i always like a clothe that has magnificent color-play close up and far away. for reference, i am a size 16, full figured, with a 40 c bust, and the size 16 was just right for me. sometimes with maeve clothees you can size down, but there is no stretch to the clothe, or the slip, so that is someth",53,General Petite,Clothes,Clothes
20300,29,Best jeans,"I am short and curvy and pilcro has the best fitting, most comfortable and most cute jeans around. i buy exclusively pilcro now. these jeans were excellent.",3,General Petite,Bottoms,Jeans
8768,29,Cute but short!,"This clothe was so lovely in person, but when i put it on...ooh la la! it is short! i am 5' 3"" and i would not walk outside in this clothe without something underneath. it just needed one more tier and i would have kept it for sure. too bad!",1,General Petite,Clothes,Clothes
5548,42,V neck,Magnificent shirt.  love the detail in back.  feminine and different than the average t,0,General,Tops,Knits
10948,25,The excellent swing clothe,"I've been looking for the right swing clothe for a long time and this one is excellent. one of my preferred features is the design at the hem of the clothe (it looks even better in person!). the material is a thicker, almost canvas-y type of fabric, which i love because it makes the clothe feel higher quality to me. i love how comfortable the clothe is and it's so easy to throw it on and look amazing. i tried on two sizes at two different stores and received compliments from staff and customers both ti",1,General Petite,Clothes,Clothes
